L_id	headword	headword_slp1	root	root_slp1	root_source	prefixes	karaka	karaka_sense	affix	affix_slp1	group	anubandha	anubandha_steps	affix_source	context
536	aṅgaśuddhi	aNgaSudDi	śudha	SuDa	local		karaRe	instrument (karaṇe)	ktin	ktin	Action / result noun	kṛt affix 'ktin' -> -ti; action noun (fem. -ti) | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it ; n = it ; → -ti	Apte-SH(affix_map.tsv)	aNgaSudDi¦ strI SudDyate'nayA iti SuDa--karaRe ktin 6 ta
536	aṅgaśuddhi	aNgaSudDi	śudha	SuDa	nearest-root		BAve	action / abstract (bhāve)	ktin	ktin	Action / result noun	kṛt affix 'ktin' -> -ti; action noun (fem. -ti) | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it ; n = it ; → -ti	Apte-SH(affix_map.tsv)	in 6 ta0 . snAnAdO dehasaMskArasADane . BAve ktin . de
538	aṅgasaṃskāra	aNgasaMskAra	kṛ	kf	local		karaRe	instrument (karaṇe)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	a¦ pu0 aNgaM saMskriyate'nena sam--kf + karaRe GaY suw
538	aṅgasaṃskāra	aNgasaMskAra					BAve	action / abstract (bhāve)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	snAne goDUmacUrRA- dinANgamarddane ca . BAve GaY 6 ta
538	aṅgasaṃskāra	aNgasaMskAra	kṛ	kf	local		kartari	agent (kartari)	aṇ	aR	Relational / patronymic	taddhita affix 'aṇ' -> -a; patronymic / relational (vṛddhi) | anubandha: nit (.n): causes vrddhi of the base vowel (7.2.115-117)	ṇ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	vilepanAdO . aNgaM saMskaroti sam + kf--karttari aR 6 ta
541	aṅgahāra	aNgahAra					BAve	action / abstract (bhāve)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	tye . taccANgavikzepaSabde darSi- tam . BAve GaY 6 ta
562	aṅgārāvakṣepaṇa	aNgArAvakzepaRa	aṅgāramavakṣipyate'nena	aNgAramavakzipyate'nena	local		karaRe	instrument (karaṇe)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	AvakzepaRa¦ na0 aNgAramavakzipyate'nena karaRe lyuw . aN
562	aṅgārāvakṣepaṇa	aNgArAvakzepaRa					BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	raRe lyuw . aNgArakzepaRasADane pAtre . BAve lyuw . aN
566	aṅgārita	aNgArita					kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	aNgAramivAcaratIti aNgAra + kvip tataH karttari kta . pa
566	aṅgārita	aNgArita					karmaRi	object (karmaṇi)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	SakalikAyAm . aNgAraM karotItyarTe Rici karmmaRi kta, aNg
587	aṅgulisandeśa	aNgulisandeSa	diśa	diSa	local		BAve	action / abstract (bhāve)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	yA aNguliDvaninA sandiSyate sam + diSa--BAve GaY . aN
625	acintanīya	acintanIya	śakyārthe	SakyArTe	local		karmaRi	object (karmaṇi)	anīyar	anIyar	Participle	kṛt affix 'anīyar' -> -anīya; future passive participle ('fit to be done') | anubandha: r indicatory -> accent; gerundive		WIL	vena tarka- yitumaSakyaH citi--SakyArTe karmmaRi anIyar na0
653	acchinna	acCinna	chida	Cida	local		BAve	action / abstract (bhāve)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	acCinna¦ tri0 Cida--BAve kta na0
656	acchedya	acCedya	arhārthe	arhArTe	local		karmaRi	object (karmaṇi)	yat	yat	Gerundive — “to-be-Xed”	kṛt affix 'yat' -> -ya; gerundive -ya | anubandha: tit: svarita accent on the affix (6.1.185)	t = it ; → -ya	Apte-SH(affix_map.tsv)	dya¦ tri0 na Cettumarhati Cida--arhArTe karmmaRi yat . Ce
658	acyuta	acyuta	kālasāmānye	kAlasAmAnye	local		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	avate na cyavizyate vA cyu--kAlasAmAnye karttari kta na0
669	ajakava	ajakava					karaRe	instrument (karaṇe)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	A tO vAti tripurAsurabaDadvArAnena vA + karaRe ka 6 ta
696	ajapā	ajapA	japa	japa	local		karmaRi	object (karmaṇi)	ac	ac	Agent — the doer	kṛt affix 'ac' -> -a; agent / action -a | anubandha: cit: final acute accent, antodatta (6.1.163)	c = it ; → -a	Apte-SH(affix_map.tsv)	ena na japyA aprayatnoccAritatvAt japa- karmmaRi ac . Sv
700	ajabhakṣa	ajaBakza	bhakṣa	Bakza	local		karmaRi	object (karmaṇi)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	ajaBakza¦ pu0 ajErBakzyate'sO Bakza--karmmaRi GaY 6 ta
708	ajarā	ajarA	avyayī	avyayI	local		BAve	action / abstract (bhāve)	ac	ac	Agent — the doer	kṛt affix 'ac' -> -a; agent / action -a | anubandha: cit: final acute accent, antodatta (6.1.163)	c = it ; → -a	Apte-SH(affix_map.tsv)	De vfkze tasya jarABAvAttattvam . avyayIBAve ac samA
709	ajaryya	ajaryya	jṝ	jF	local		kartari	agent (kartari)	yat	yat	Gerundive — “to-be-Xed”	kṛt affix 'yat' -> -ya; gerundive -ya | anubandha: tit: svarita accent on the affix (6.1.185)	t = it ; → -ya	Apte-SH(affix_map.tsv)	ajaryya¦ na0 na jIryyati na + jF--karttari yat . sO
710	ajalambana	ajalambana	kṛṣṇavarṇatvāt	kfzRavarRatvAt	local		karmaRi	object (karmaṇi)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	aja iva lambyate gfhyate kfzRavarRatvAt karmmaRi lyuw . sr
730	ajādanī	ajAdanI	ada	ada	local		karmaRi	object (karmaṇi)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	duHKasparSatve'pi ajE--rAdyate iti ada--karmmaRi lyuw 6 ta
734	ajāneya	ajAneya	aja	aja	nearest-root		karmaRi	object (karmaṇi)	yat	yat	Gerundive — “to-be-Xed”	kṛt affix 'yat' -> -ya; gerundive -ya | anubandha: tit: svarita accent on the affix (6.1.185)	t = it ; → -ya	Apte-SH(affix_map.tsv)	ena aja--vikzepe ap vIBAvABAvaH A + nI--karmmaRi yat tata
738	aji	aji	aja	aja	nearest-root		BAve	action / abstract (bhāve)	in	in	Possessive — “having X”	taddhita affix 'in' -> -in; possessive '-in' ('having') | anubandha: matvartha (possessive) affix		WIL	aja--in vyaBAvaH . gatiSIle . padAjiH . BAve in . ga
739	ajita	ajita	tatraiva	tatrEva	local		karmaRi	object (karmaṇi)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	Ro'vivakzAyAmanyasya vivakzAyAM tatrEva karmmaRi ktaH . BU
750	ajīrla	ajIrla	jṝ	jF	local		BAve	action / abstract (bhāve)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	ajIrRa¦ na0 jF--BAve kta na0
750	ajīrla	ajIrla					kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	ri jIrRe vAri balapradamiti” vEdyakam . karttari kta jIrR
762	ajman	ajman	aja	aja	local		karaRe	instrument (karaṇe)	manin	manin	Uṇādi formation	uṇādi affix 'manin' -> -man; Uṇādi noun ('-man') | anubandha: n indicatory; Uṇādi affix		WIL	I ajati gacCati svargaM dAnenAnayA aja- karaRe manin na v
766	añjana	aYjana	anja	anja	local		karaRe	instrument (karaṇe)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	aYjana¦ na0 ajyate'nena anja--karaRe lyuw . ka
766	añjana	aYjana					BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	to vAyu- puttro mahAbala iti” tantram . BAve lyuw . mi
766	añjana	aYjana	eva	eva	local		BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	pftiraYjaneti” kAvyaprakASaH . tata eva BAve lyuw tatr
774	añjanī	aYjanI	anja	anja	local		karmaRi	object (karmaṇi)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	trI ajyate candanakuNkumAdiBirasO anja--karmmaRi lyuw NIp
774	añjanī	aYjanI	anja	anja	nearest-root		karaRe	instrument (karaṇe)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	uw NIp . kuNkumAdyanuliptAyAm striyAm . karaRe lyuw . ka
779	añjasā	aYjasA	anja	anja	local		BAve	action / abstract (bhāve)	ac	ac	Agent — the doer	kṛt affix 'ac' -> -a; agent / action -a | anubandha: cit: final acute accent, antodatta (6.1.163)	c = it ; → -a	Apte-SH(affix_map.tsv)	aYjasA¦ avya0 anja--BAve ac aYja
780	añji	aYji	anja	anja	local		karaRe	instrument (karaṇe)	in	in	Possessive — “having X”	taddhita affix 'in' -> -in; possessive '-in' ('having') | anubandha: matvartha (possessive) affix		WIL	aYji¦ pu0 ajyate'nena anja--karaRe in . ti
795	aṭṭana	awwana	aṭṭa	awwa	local		karaRe	instrument (karaṇe)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	na0 awwyate'nAdriyate ripuranena awwa--karaRe lyuw . ca
795	aṭṭana	awwana	aṭṭa	awwa	nearest-root		BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	wa--karaRe lyuw . cakrAkAraPalakAstre . BAve lyuw . an
825	aṇuvīkṣaṇa	aRuvIkzaRa	vīkṣyate'nena	vIkzyate'nena	local		karaRe	instrument (karaṇe)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	uvIkzaRa¦ na0 aRuH sUkzmo vIkzyate'nena karaRe lyuw . sU
825	aṇuvīkṣaṇa	aRuvIkzaRa					BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	sUkzmapadArTadarSanasADane yantraBede, BAve lyuw . sU
851	atalaspṛś	atalaspfS	spṛśyate	spfSyate	local		karmaRi	object (karmaṇi)	kvin	kvin	Agent — the doer	kṛt affix 'kvin' -> -∅; zero affix forming agent / root-nouns | anubandha: k,v,i,n it -> affix elides; root-final retained		WIL	atalaspfS¦ tri0 na tale spfSyate karmmaRi kvin . ag
866	atikrama	atikrama					BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	ti “svaBAvo duratikrama” iti ca purA0 . BAve lyuw . at
866	atikrama	atikrama					BAve	action / abstract (bhāve)	ktin	ktin	Action / result noun	kṛt affix 'ktin' -> -ti; action noun (fem. -ti) | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it ; n = it ; → -ti	Apte-SH(affix_map.tsv)	. BAve lyuw . atikramaRam atrEva na0 . BAve ktin . at
896	atidīpya	atidIpya	dīpa	dIpa	local		kartari	agent (kartari)	yat	yat	Gerundive — “to-be-Xed”	kṛt affix 'yat' -> -ya; gerundive -ya | anubandha: tit: svarita accent on the affix (6.1.185)	t = it ; → -ya	Apte-SH(affix_map.tsv)	Ipya¦ pu0 atiSayena dIpyate ati + dIpa--karttari yat . ra
934	atimukta	atimukta	muca	muca	local		kartari	agent (kartari)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	muktaH videhakEvalyaM gataH ati + muca--karttari kta . ni
935	atimuktaka	atimuktaka	mucā	mucA	local		BAve	action / abstract (bhāve)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	rvARamuktimati atiSayitamukte ca . mucA BAve kta atiS
947	atirikta	atirikta	ric	ric	nearest-root		BAve	action / abstract (bhāve)	kta	kta	Participle	kṛt affix 'kta' -> -ta; past passive participle | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it (P.1.3.8) ; → surface -ta	Apte-SH(affix_map.tsv)	. atiSayite, SrezWe, Binne, SUnye ca . BAve kta . at
961	ativarttana	ativarttana	varttante	varttante	local		kartari	agent (kartari)	lyu	lyu	Other	uncurated affix 'lyu' | it-letters: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms		generic-decoder	. atireke . atikramya daRqaM varttante karttari lyu . yA
988	atiśayana	atiSayana	śī	SI	local		BAve	action / abstract (bhāve)	lyuṭ	lyuw	Action / result noun	kṛt affix 'lyuṭ' -> -ana; action / instrument noun | anubandha: lit: acute on the vowel just before the it-letter (6.1.193); indicatory u: distinguishes the affix; conditions i.t in some forms; tit (.t): feminine is formed with nip -i (4.1.15)	l = it ; ṭ = it ; yu → ana (P.7.1.1) ; → -ana	Apte-SH(affix_map.tsv)	atiSayana¦ na0 ati + SI--BAve lyuw . at
994	atiśeṣa	atiSeza	atiśiṣyate	atiSizyate	local		karmaRi	object (karmaṇi)	ghañ	GaY	Action / result noun	kṛt affix 'ghañ' -> -a; action/result noun (bhāva, vṛddhi) | anubandha: git: treated as nit -> blocks guna/vrddhi (1.1.5); nit (n~): causes adi-vrddhi of the base (7.2.117) and svarita/ubhayapada	gh = it (initial) ; ñ = it (→ vṛddhi) ; → -a	Apte-SH(affix_map.tsv)	atiSeza¦ pu0 atiSizyate karmmaRi GaY . sv
1040	atti	atti	sambadhyate	sambaDyate	local		karmaRi	object (karmaṇi)	ktin	ktin	Action / result noun	kṛt affix 'ktin' -> -ti; action noun (fem. -ti) | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca); tit: svarita accent on the affix (6.1.185)	k = it ; n = it ; → -ti	Apte-SH(affix_map.tsv)	atti¦ tri0 atyate sarvadA sambaDyate karmmaRi ktin . mA
1044	atya	atya	gacchati	gacCati	local		kartari	agent (kartari)	yat	yat	Gerundive — “to-be-Xed”	kṛt affix 'yat' -> -ya; gerundive -ya | anubandha: tit: svarita accent on the affix (6.1.185)	t = it ; → -ya	Apte-SH(affix_map.tsv)	atya¦ tri0 atati SIGraM gacCati karttari yat . SI
1086	atra	atra	trai	trE	nearest-root		karmaRi	object (karmaṇi)	ka	ka	Other	taddhita/kṛt affix 'ka' -> -ka; -ka | anubandha: kit: blocks guna/vrddhi of the root vowel (1.1.5 kniti ca)	→ -ka	Apte-SH(affix_map.tsv)	eti” mAGaH . na trAyate kenApi trE--bA0 karmmaRi ka . an
